1287900	PAT GOINS BENTON ROAD BEAUTY SCHOOL	BOSSIER CITY	LA	Proprietary 2yr	"$312,074"	88
1288000	CELEBRITY STYLIST BEAUTY SCHOOL	MONROE	LA	Proprietary 2yr	"$160,096"	39
1288100	MONTACHUSETT REG VOC TECH SCH	FITCHBURG	MA	Public 2yr	"$97,428"	19
1289100	ANTONELLI COLLEGE	CINCINNATI	OH	Proprietary 2yr	"$5,029,073"	1073
1289600	"NORTH COAST COLLEGE, THE"	LAKEWOOD	OH	Proprietary 4yr	"$511,735"	132
1290400	MONONGALIA CNTY TECH ED CTR	MORGANTOWN	WV	Public 2yr	"$181,900"	37
1290500	ACADEMY OF CAREERS AND TECHNOLOGY	BECKLEY	WV	Public 2yr	"$344,165"	78
1290700	LAKE TAHOE COMMUNITY COLLEGE	SOUTH LAKE TAHOE	CA	Public 2yr	"$1,603,953"	481
1291200	MTI COLLEGE	SACRAMENTO	CA	Proprietary 2yr	"$2,728,138"	746
1292900	SOUTH HILLS BEAUTY ACADEMY	PITTSBURGH	PA	Proprietary 2yr	"$172,320"	44
1293000	CHARLES & SUE'S SCH OF HAIR DESIGN	BRYAN	TX	Proprietary 2yr	"$311,934"	63
1293200	TINT SCHOOL OF MAKEUP & COSMETOLOGY	IRVING	TX	Proprietary 2yr	"$564,191"	192
1294200	ROSEMEAD BEAUTY SCHOOL	ROSEMEAD	CA	Proprietary 2yr	"$628,631"	159
1294800	ROB ROY ACADEMY	FALL RIVER	MA	Proprietary 2yr	"$136,452"	38
1295400	HUDSON COUNTY COMMUNITY COLLEGE	JERSEY CITY	NJ	Public 2yr	"$24,317,864"	6224
1298400	PROFESSIONAL INSTITUTE OF BEAUTY	EL MONTE	CA	Proprietary 2yr	"$428,698"	106
1298900	OCEANSIDE COLLEGE OF BEAUTY	OCEANSIDE	CA	Proprietary 2yr	"$95,215"	15
1300300	NEILSON BEAUTY COLLEGE	DALLAS	TX	Proprietary 2yr	"$85,215"	23
1300500	OLYMPIAN UNIVERSITY OF COSMETOLOGY	ALAMOGORDO	NM	Proprietary 2yr	"$3,209,215"	925
1300600	LA' JAMES INTERNATIONAL COLLEGE-CF	CEDAR FALLS	IA	Proprietary 2yr	"$117,565"	26
1300700	NAZARENE BIBLE COLLEGE	COLORADO SPRINGS	CO	Private 4yr	"$642,097"	207
1300800	PHAGANS TIGARD BEAUTY SCHOOL	TIGARD	OR	Proprietary 2yr	"$225,420"	45
1301000	LANCASTER BEAUTY SCHOOL	LANCASTER	CA	Proprietary 2yr	"$689,118"	147
1301600	OGLE SCHOOL HAIR SKIN NAILS	ARLINGTON	TX	Proprietary 2yr	"$3,020,190"	765
1302200	CITY UNIVERSITY OF SEATTLE	SEATTLE	WA	Private 4yr	"$730,942"	261
1302600	MACHZIKEI HADATH RABBINICAL COLLEGE	BROOKLYN	NY	Private 4yr	"$735,220"	128
1302700	YESHIVATH VIZNITZ	MONSEY	NY	Private 4yr	"$2,731,650"	465
1302900	BORICUA COLLEGE	NEW YORK	NY	Private 4yr	"$3,785,726"	820
1303900	SOUTH UNIVERSITY	SAVANNAH	GA	Proprietary 4yr	"$32,288,734"	8606
1307400	AMERICAN BEAUTY COLLEGE	WEST COVINA	CA	Proprietary 2yr	"$458,408"	132
1308800	CAPRI OAK FOREST COLLEGE OF BEAUTY	OAK FOREST	IL	Proprietary 2yr	"$316,308"	79
1309500	SALON SUCCESS ACADEMY	CORONA	CA	Proprietary 2yr	"$1,168,129"	289
1313200	INTERNATIONAL CLG OF BROADCASTING	DAYTON	OH	Proprietary 2yr	"$397,176"	74
1313400	YESHIVATH BETH MOSHE	SCRANTON	PA	Private 4yr	"$100,971"	16
1318900	CONTINENTAL ACADEMIE OF HAIR DESIGN	HUDSON	NH	Proprietary 2yr	"$129,889"	30
1320800	BAPTIST BIBLE COLLEGE	SPRINGFIELD	MO	Private 4yr	"$737,540"	169
1321400	ROXBOROUGH MEM HOSP SCH OF NURSING	PHILADELPHIA	PA	Proprietary 2yr	"$306,677"	69
1321800	M J MURPHY BTY CLG MT PLEASANT	MOUNT PLEASANT	MI	Proprietary 2yr	"$143,622"	36
1323100	UNIVERSITY OF HOUSTON-VICTORIA	VICTORIA	TX	Public 4yr	"$7,932,265"	1827
1323200	ACADEMY OF HAIR DESIGN	LAS VEGAS	NV	Proprietary 2yr	"$1,078,064"	235
1323400	LORENZO WALKER TECHNICAL COLLEGE	NAPLES	FL	Public 2yr	"$941,239"	208
1324000	LYTLE'S REDWOOD EMPIRE BEAUTY CLG	SANTA ROSA	CA	Proprietary 2yr	"$346,760"	84
1326300	SOUTH HILLS SCHOOL OF BUSINESS & TECHNOL	STATE COLLEGE	PA	Proprietary 2yr	"$1,360,225"	356
1465900	OGLALA LAKOTA COLLEGE	KYLE	SD	Public 4yr	"$3,844,535"	960
1536100	GUAM COMMUNITY COLLEGE	BARRIGADA	GU	Public 2yr	"$5,680,379"	"1,529"
2050300	ACADEMY COLLEGE	BLOOMINGTON	MN	Proprietary 4yr	"$135,066"	42
2052000	BRIGHTWOOD COLLEGE	DAYTON	OH	Proprietary 2yr	"$1,162,844"	304
2052200	BLACK RIVER TECHNICAL COLLEGE	POCAHONTAS	AR	Public 2yr	"$3,843,879"	1002
2052700	NORTHEAST TECHNOLOGY CENTER	PRYOR	OK	Public 2yr	"$719,587"	199
2053000	LIBERTY UNIVERSITY	LYNCHBURG	VA	Private 4yr	"$100,559,751"	25986
2053700	EASTWICK COLLEGE	RAMSEY	NJ	Proprietary 4yr	"$1,718,072"	501
2055200	HARRINGTON COLLEGE OF DESIGN	CHICAGO	IL	Proprietary 4yr	"$5,133"	2
2055400	BOSSIER PARISH COMMUNITY COLLEGE	BOSSIER CITY	LA	Public 2yr	"$17,474,530"	"4,573"
2055500	DELTA SCH OF BUSINESS & TECHNOLOGY	LAKE CHARLES	LA	Proprietary 2yr	"$164,362"	58
2056100	FOUR RIVERS CAREER CENTER	WASHINGTON	MO	Public 2yr	"$226,963"	41
2056400	CAPRI COSMETOLOGY LEARNING CENTER	NANUET	NY	Proprietary 2yr	"$733,035"	212
2056500	MITCHELL'S HAIR STYLING ACADEMY	WILSON	NC	Proprietary 2yr	"$233,696"	55
2057400	ROANE-JACKSON TECHNICAL CENTER	LEROY	WV	Public 2yr	"$197,016"	29
2058600	CONLEE'S COLLEGE OF COSMETOLOGY	KERRVILLE	TX	Proprietary 2yr	"$108,603"	27
2060300	MICHIGAN INSTITUTE OF AERONAUTICS	CANTON	MI	Proprietary 2yr	"$3,272,958"	761
2060800	MERIDIAN TECHNOLOGY CENTER	STILLWATER	OK	Public 2yr	"$377,271"	97
2060900	BROWN CLG OF COURT REPORTING & M.T.	ATLANTA	GA	Proprietary 2yr	"$492,257"	161
2061000	VENUS BEAUTY ACADEMY	SHARON HILL	PA	Proprietary 2yr	"$257,926"	76
2061600	WAYNE'S COLLEGE OF BEAUTY	SALINAS	CA	Proprietary 2yr	"$162,031"	40
2061800	ROMAN ACADEMY OF BEAUTY CULTURE	HAWTHORNE	NJ	Proprietary 2yr	"$462,445"	135
2063000	MONTSERRAT COLLEGE OF ART	BEVERLY	MA	Private 4yr	"$677,102"	148
2063500	COASTLINE COMMUNITY COLLEGE	FOUNTAIN VALLEY	CA	Public 2yr	"$6,835,766"	"2,204"
2064300	SIERRA COLLEGE OF BEAUTY	MERCED	CA	Proprietary 2yr	"$609,895"	132
2065300	PRESCOTT COLLEGE	PRESCOTT	AZ	Private 4yr	"$900,223"	208
2065700	CALIFORNIA BEAUTY COLLEGE	MODESTO	CA	Proprietary 2yr	"$221,384"	62
2066100	OHIO STATE COLLEGE/BARBER STYLING	COLUMBUS	OH	Proprietary 2yr	"$829,769"	190
2066200	THE NEW SCHOOL	NEW YORK	NY	Private 4yr	"$6,870,416"	1539
2068000	UNITED TECHNICAL CENTER	CLARKSBURG	WV	Public 2yr	"$169,522"	30
2068200	COX HEALTH - COX COLLEGE	SPRINGFIELD	MO	Private 4yr	"$1,081,485"	316
2068300	DOUGLAS SCHOOL OF BUSINESS	MONESSEN	PA	Proprietary 2yr	"$875,809"	188
2069000	NEW YORK SCHOOL OF INTERIOR DESIGN	NEW YORK	NY	Private 4yr	"$227,565"	65
2069300	VATTEROTT COLLEGE	QUINCY	IL	Proprietary 2yr	"$1,840,122"	392
2070500	CONCORDIA UNIVERSITY	IRVINE	CA	Private 4yr	"$2,466,637"	593
2073200	TELSHE YESHIVA-CHICAGO	CHICAGO	IL	Private 4yr	"$165,800"	29
2073300	GALLIA-JACKSON-VINTON SCH ADULT ED	RIO GRANDE	OH	Public 2yr	"$410,339"	103
2073400	CARVER CAREER TECH ED CTR	CHARLESTON	WV	Public 2yr	"$680,819"	129
2073500	UNIVERSITY OF ARKANSAS COMMUNITY COLLEGE	BATESVILLE	AR	Public 2yr	"$2,915,966"	759
2073700	NORTHWEST TECHNICAL INSTITUTE	SPRINGDALE	AR	Public 2yr	"$516,389"	140
2073900	WOR-WIC COMMUNITY COLLEGE	SALISBURY	MD	Public 2yr	"$5,014,818"	"1,676"
2074000	BRANFORD HALL CAREER INSTITUTE	BRANFORD	CT	Proprietary 2yr	"$3,995,706"	1297
2074600	SOUTH ARKANSAS COMMUNITY COLLEGE	EL DORADO	AR	Public 2yr	"$3,202,527"	820
2074800	LIFE UNIVERSITY	MARIETTA	GA	Private 4yr	"$1,833,618"	405
2074900	CHRIS' BEAUTY COLLEGE	GULFPORT	MS	Proprietary 2yr	"$433,442"	102
2075300	PULASKI TECHNICAL COLLEGE	NORTH LITTLE ROCK	AR	Public 2yr	"$13,033,425"	3422
2075700	BRIARCLIFFE COLLEGE	BETHPAGE	NY	Proprietary 4yr	"$446,814"	101
2075800	SOUTHERN CA INST OF ARCHITECTURE	LOS ANGELES	CA	Private 4yr	"$282,295"	57
2077100	MILWAUKEE INST OF ART & DESIGN	MILWAUKEE	WI	Private 4yr	"$1,405,074"	296
2078800	COLLECTIV HAIR DRESSING ACADEMY	MIDVALE	UT	Proprietary 2yr	"$169,323"	40
2078900	ART INSTITUTE OF COLORADO (THE)	DENVER	CO	Proprietary 4yr	"$1,526,539"	371
2079700	COLLEGE OF HAIR DESIGN	LINCOLN	NE	Proprietary 2yr	"$773,206"	158
2081400	ARLINGTON BAPTIST COLLEGE	ARLINGTON	TX	Private 4yr	"$388,121"	98
2083600	BRIGHTWOOD COLLEGE	BELTSVILLE	MD	Proprietary 2yr	"$2,458,594"	675
2083900	NORTHERN NEW MEXICO COLLEGE	EL RITO	NM	Public 4yr	"$2,680,263"	637
2084800	RAVENSCROFT BEAUTY COLLEGE	FORT WAYNE	IN	Proprietary 2yr	"$699,901"	207
2087000	OZARKA COLLEGE	MELBOURNE	AR	Public 2yr	"$3,076,755"	804
2089600	CONCORDE CAREER INSTITUTE	JACKSONVILLE	FL	Proprietary 2yr	"$4,722,130"	1127
2090200	TRIANGLE TECH	ERIE	PA	Proprietary 2yr	"$130,092"	35
2090300	CAPRI COLLEGE	CEDAR RAPIDS	IA	Proprietary 2yr	"$559,647"	126
2090700	CLEVELAND CHIROPRACTIC COLLEGE	OVERLAND PARK	KS	Private 4yr	"$178,148"	34
2091200	ELEGANCE INTERNATIONAL	HOLLYWOOD	CA	Proprietary 2yr	"$1,089,505"	300
2091700	BRIGHTWOOD COLLEGE	SAN DIEGO	CA	Proprietary 2yr	"$4,333,450"	1180
2092100	MASSACHUSETTS SCHOOL OF BARBERING	QUINCY	MA	Proprietary 2yr	"$166,757"	46
2092300	HOHOKUS SCHOOL - RETS/NUTLEY	NUTLEY	NJ	Proprietary 2yr	"$2,034,415"	499
2092400	RIDLEY-LOWELL SCHOOL OF BUSINESS	BINGHAMTON	NY	Proprietary 2yr	"$14,472"	9
2092500	LAUREL TECHNICAL INSTITUTE	SHARON	PA	Proprietary 2yr	"$1,509,979"	303
2092800	TENNESSEE COLLEGE OF APPLIED TECHNOLOGY	WHITEVILLE	TN	Public 2yr	"$386,071"	124
2093700	LONG ISLAND BUSINESS INSTITUTE	COMMACK	NY	Proprietary 2yr	"$7,853,750"	1631
2097300	HASTINGS BEAUTY SCHOOL	HASTINGS	MN	Proprietary 4yr	"$82,534"	14
2098300	WESTERN TECHNICAL COLLEGE	EL PASO	TX	Proprietary 4yr	"$8,415,617"	1721
2098400	HERKIMER COUNTY BOCES	HERKIMER	NY	Public 2yr	"$241,161"	64
2098800	UNIVERSITY OF PHOENIX	PHOENIX	AZ	Proprietary 4yr	"$197,213,991"	51990
2099200	AMERICAN CONSERVATORY THEATER	SAN FRANCISCO	CA	Private 4yr	"$5,920"	1
2099500	CENTRAL COMMUNITY COLLEGE-ALL CAMPUSES	GRAND ISLAND	NE	Public 2yr	"$6,383,381"	"1,881"
2099700	ROSS MEDICAL EDUCATION CENTER	FLINT	MI	Proprietary 2yr	"$4,829,779"	1215
2100000	POLYTECHNIC UNIVERSITY OF PR	HATO REY	PR	Private 4yr	"$9,340,011"	2543
2100300	MED-ASSIST SCHOOL OF HAWAII	HONOLULU	HI	Proprietary 2yr	"$54,365"	16
2100500	UNIVERSAL TECHNICAL INSTITUTE	PHOENIX	AZ	Proprietary 2yr	"$16,911,087"	3722
2100600	CARRINGTON COLLEGE	PHOENIX	AZ	Proprietary 2yr	"$9,842,130"	"2,414"
2101000	NORTHWEST COLLEGE OF HAIR DESIGN	CLACKAMAS	OR	Proprietary 2yr	"$2,222,438"	532
2103500	TENNESSEE COLLEGE OF APPLIED TECHNOLOGY	MURFREESBORO	TN	Public 2yr	"$1,003,108"	314
2103700	CAPRI INSTITUTE OF HAIR DESIGN	PARAMUS	NJ	Proprietary 2yr	"$254,026"	80
2104000	HARRIS SCHOOL OF BUSINESS	CHERRY HILL	NJ	Proprietary 2yr	"$4,167,739"	"1,229"
2104300	OTSEGO AREA SCHOOL OF PRAC NURSING	STAMFORD	NY	Public 2yr	"$112,251"	24
2104400	SPA TECH INSTITUTE	WESTBROOK	ME	Proprietary 2yr	"$954,593"	327
2104900	SUMNER COLLEGE	PORTLAND	OR	Proprietary 2yr	"$1,038,032"	227
2105300	EVERGREEN BEAUTY AND BARBER COLLEGE	BELLEVUE	WA	Proprietary 2yr	"$157,574"	38
2105900	HAIR DESIGN INSTITUTE AT FIFTH AVE	BROOKLYN	NY	Proprietary 2yr	"$635,183"	191
2106100	COLLEGE OF COSMETOLOGY	KLAMATH FALLS	OR	Proprietary 2yr	"$245,164"	51
2106400	O'MORE COLLEGE OF DESIGN	FRANKLIN	TN	Private 4yr	"$243,321"	57
2106600	AMERICAN INSTITUTE	WEST HARTFORD	CT	Proprietary 2yr	"$4,703,673"	"1,718"
2107300	PENNSYLVANIA ACADEMY OF FINE ARTS	PHILADELPHIA	PA	Private 4yr	"$293,328"	63
2107700	TRUCKEE MEADOWS COMMUNITY CLG	RENO	NV	Public 4yr	"$8,102,367"	2614
2107800	UNIVERSITY OF HAWAII - WEST OAHU	KAPOLEI	HI	Public 4yr	"$4,918,717"	1189
2110200	COLUMBIA COLLEGE	TARZANA	CA	Private 4yr	"$1,016,134"	224
2110205	COLUMBIA COLLEGE HOLLYWOOD - FLASHPOINT	CHICAGO	IL	Private 4yr	"$1,080,200"	238
2110700	CLEVELAND INST OF DENTAL-MED ASST	CLEVELAND	OH	Proprietary 2yr	"$388,483"	99
2110800	CALIFORNIA COLLEGE SAN DIEGO	SAN DIEGO	CA	Private 4yr	"$5,580,123"	1104
2110900	CATTARAUGUS/ALLEGANY BOCES	OLEAN	NY	Public 2yr	"$160,236"	49
2111100	UNIVERSITY OF ARKANSAS RICH MOUNTAIN	MENA	AR	Public 2yr	"$1,832,114"	440
2111300	CUYAMACA COLLEGE	EL CAJON	CA	Public 2yr	"$12,361,872"	"3,082"
2111600	DANVILLE REGIONAL MEDICAL CENTER SCHOOL	DANVILLE	VA	Proprietary 2yr	"$56,381"	13
2112200	GREAT LAKES INSTITUTE OF TECHNOLOGY	ERIE	PA	Proprietary 2yr	"$1,629,343"	389
2112300	RIDLEY - LOWELL BUSINESS & TECHNICAL INS	NEW LONDON	CT	Proprietary 2yr	"$1,200,170"	406
2112700	NORTH HAVEN ACADEMY	NORTH HAVEN	CT	Proprietary 2yr	"$491,160"	122
2113600	AMERICAN INTERCONTINENTAL UNIVERSITY	SCHAUMBURG	IL	Proprietary 4yr	"$59,364,997"	14435
2113800	ROBERTO-VENN SCH OF LUTHIERY	PHOENIX	AZ	Proprietary 2yr	"$71,682"	19
2114200	JOHNSON COLLEGE	SCRANTON	PA	Private 2yr	"$1,104,226"	266
2115300	PINELLAS TECHNICAL EDUCATION CENTERS - S	ST PETERSBURG	FL	Public 2yr	"$1,846,691"	498
2115400	BRIDGERLAND APPLIED TECHNOLOGY COLLEGE	LOGAN	UT	Public 2yr	"$955,596"	301
2116300	PUEBLO COMMUNITY COLLEGE	PUEBLO	CO	Public 4yr	"$9,307,990"	2976
2116900	UPPER VALLEY JVS	PIQUA	OH	Public 2yr	"$295,271"	82
2117100	ART INSTITUTE OF HOUSTON	HOUSTON	TX	Proprietary 4yr	"$9,018,399"	"2,020"
2117300	GREAT OAKS INSTITUTE OF TECHNOLOGY	CINCINNATI	OH	Public 2yr	"$411,080"	96
2117400	BECK AREA CAREER CENTER	RED BUD	IL	Public 2yr	"$511,116"	99
2117500	NAROPA UNIVERSITY	BOULDER	CO	Private 4yr	"$1,010,372"	239
2117800	AVEDA INSTITUTE LAFAYETTE	LAFAYETTE	LA	Proprietary 2yr	"$580,317"	141
2118000	LEVITTOWN BEAUTY ACADEMY LLC	LEVITTOWN	PA	Proprietary 2yr	"$164,955"	44
2119100	MISSION COLLEGE	SANTA CLARA	CA	Public 2yr	"$5,515,552"	1542
2120700	SAN JOAQUIN VALLEY COLLEGE	VISALIA	CA	Proprietary 4yr	"$27,380,517"	5934
2121100	MIDWEST INSTITUTE	KIRKWOOD	MO	Proprietary 2yr	"$1,088,590"	230
2122000	NEW ENGLAND HAIR ACADEMY	MALDEN	MA	Proprietary 2yr	"$452,777"	125
2123200	AVEDA INSTITUTE	MINNEAPOLIS	MN	Proprietary 2yr	"$899,909"	232
2124000	ORANGE ULSTER BOCES SCH OF PRAC NRS	GOSHEN	NY	Public 2yr	"$218,305"	52
2124400	UNIVERSITY OF SPA & COSMETOLOGY ART	SPRINGFIELD	IL	Proprietary 2yr	"$455,497"	123
2124500	FRANKLIN TECHNOLOGY CENTER	JOPLIN	MO	Public 2yr	"$314,485"	71
2125000	CAREER ACADEMY OF BEAUTY	WEST GARDEN GROVE	CA	Proprietary 2yr	"$527,689"	151
2125200	SCHOOL OF NURSING BEEBE MEDICAL CENTER	LEWES	DE	Private 2yr	"$72,015"	18
2125300	NASHVILLE CLG OF MEDICAL CAREERS	MADISON	TN	Proprietary 2yr	"$331,150"	85
2125500	CIRCLE IN THE SQUARE THEATRE SCHOOL	NEW YORK	NY	Private 2yr	"$37,350"	8
2125600	MICHIGAN COLLEGE OF BEAUTY	TROY	MI	Proprietary 2yr	"$843,722"	251
2126300	MADISON-ONEIDA BOCES PRAC NRS	VERONA	NY	Public 2yr	"$139,835"	38
2126500	ENID BEAUTY COLLEGE	ENID	OK	Proprietary 2yr	"$181,596"	47
2127400	YORK TECHNICAL INSTITUTE	YORK	PA	Proprietary 2yr	"$3,131,978"	770
2128300	INSTITUTE FOR BUSINESS & TECHNOLOGY	SANTA CLARA	CA	Proprietary 2yr	"$4,318,724"	1180
2128600	THE ART INSTITUTE OF CINCINNATI	CINCINNATI	OH	Proprietary 4yr	"$90,422"	16
2128700	CENTRAL SCHOOL OF PRACTICAL NURSING	NORFOLK	VA	Public 2yr	"$64,665"	15
2129000	TRIANGLE TECH	GREENSBURG	PA	Proprietary 2yr	"$1,041,317"	243
2131600	PENNCO TECH	BLACKWOOD	NJ	Proprietary 2yr	"$2,464,373"	607
2132300	FORTIS INSTITUTE	WAYNE	NJ	Proprietary 2yr	"$3,723,684"	939
2132800	NAT'L CONSERVATORY DRAMATIC ARTS	WASHINGTON	DC	Private 2yr	"$71,786"	16
2134500	LA JAMES INTERNATIONAL COLLEGE - DAV	DAVENPORT	IA	Proprietary 2yr	"$113,738"	32
2134800	OLD TOWN BARBER AND BEAUTY COLLEGE	WICHITA	KS	Proprietary 2yr	"$334,978"	76
2136600	WISCONSIN LUTHERAN COLLEGE	MILWAUKEE	WI	Private 4yr	"$1,283,951"	331
2137000	ROB ROY ACADEMY	TAUNTON	MA	Proprietary 2yr	"$83,618"	26
2137100	BLACK HILLS BEAUTY COLLEGE	RAPID CITY	SD	Proprietary 2yr	"$225,593"	50
2138300	PALO ALTO UNIVERSITY	PALO ALTO	CA	Private 4yr	"$310,736"	68
2139500	HAWAII INSTITUTE OF HAIR DESIGN	HONOLULU	HI	Proprietary 2yr	"$502,311"	112
2140000	RIVERSIDE SCHOOL OF HEALTH CAREERS	NEWPORT NEWS	VA	Private 2yr	"$541,382"	124
2140400	ST JOSEPH SCH OF PRAC NRSG	NASHUA	NH	Private 2yr	"$220,839"	63
2140700	CANTON CITY SCHOOLS ADULT CAREER & TECH	CANTON	OH	Public 2yr	"$534,370"	95
2140800	MARTIN UNIVERSITY	INDIANAPOLIS	IN	Private 4yr	"$1,158,324"	309
2141500	SAVANNAH COLLEGE OF ART & DESIGN	SAVANNAH	GA	Private 4yr	"$10,729,820"	2507
2142200	LEX LA RAY TECHNICAL CENTER	LEXINGTON	MO	Public 2yr	"$181,574"	33
2143400	SALISH KOOTENAI COLLEGE	PABLO	MT	Public 4yr	"$2,232,846"	516
2143500	STERLING COLLEGE	CRAFTSBURY COMMON	VT	Private 4yr	"$374,532"	80
2143700	SINTE GLESKA UNIVERSITY	ROSEBUD	SD	Public 4yr	"$1,113,642"	290
2144000	BEAUTY INSTITUTE (THE)	ALLENTOWN	PA	Proprietary 2yr	"$473,990"	117
2144800	VET TECH INSTITUTE OF HOUSTON	HOUSTON	TX	Proprietary 2yr	"$976,584"	204
2145100	SCOTT COLLEGE OF COSMETOLOGY	WHEELING	WV	Proprietary 2yr	"$212,320"	44
2145800	CAYUGA ONONDAGA BOCES	AUBURN	NY	Public 2yr	"$185,713"	48
2146000	WAYNE-FINGER LAKES BOCES	NEWARK	NY	Public 2yr	"$643,817"	181
2146400	INSTITUTE OF AMERICAN INDIAN ARTS	SANTA FE	NM	Public 4yr	"$1,048,274"	232
2146600	SOUTH MOUNTAIN COMMUNITY COLLEGE	PHOENIX	AZ	Public 2yr	"$7,505,276"	"2,062"
2146800	JOE KUBERT SCH OF CARTOON & GRAPHIC	DOVER	NJ	Proprietary 2yr	"$177,018"	36
2148200	FASHION FOCUS HAIR ACADEMY	SARASOTA	FL	Proprietary 2yr	"$107,348"	34
2149900	PAUL MITCHELL THE SCHOOL-JACKSONVILLE	JACKSONVILLE	FL	Proprietary 2yr	"$1,815,047"	454
2150600	COSMETOLOGY AND SPA INSTITUTE (THE)	CRYSTAL LAKE	IL	Proprietary 2yr	"$767,504"	195
2151500	CENTRAL SUSQUEHANNA LPN CENTER	LEWISBURG	PA	Public 2yr	"$322,369"	92
2151900	KEISER UNIVERSITY	FORT LAUDERDALE	FL	Private 4yr	"$74,103,744"	15646
2152000	YESHIVA SHAAR HATORAH ITRI TORAH	KEW GARDENS	NY	Private 4yr	"$20,800"	5
2153100	PAUL MITCHELL THE SCHOOL - MURFREESBORO	MURFREESBORO	TN	Proprietary 2yr	"$640,412"	173
2153600	BROOME-TIOGA BOCES PN PROG	BINGHAMTON	NY	Public 2yr	"$171,713"	54
2154000	DIVERS ACAD OF EASTERN SEABOARD	ERIAL	NJ	Proprietary 2yr	"$168,349"	40
2154400	BEAU MONDE COLLEGE OF HAIR DESIGN	PORTLAND	OR	Proprietary 2yr	"$305,879"	88
2155300	CHICAGO SCHOOL OF PROFESSIONAL PSYCHOLOG	LOS ANGELES	CA	Private 4yr	"$604,476"	142
2156200	DELTA - MONTROSE TECHNICAL COLLEGE	DELTA	CO	Public 2yr	"$263,862"	70
2156600	DAVIS APPLIED TECHNOLOGY COLLEGE	KAYSVILLE	UT	Public 2yr	"$1,252,943"	434
2157100	CONCORDE CAREER COLLEGE	MEMPHIS	TN	Proprietary 2yr	"$8,440,680"	1999
2157900	ROCHESTER GENERAL HOSPITAL	ROCHESTER	NY	Private 2yr	"$333,036"	63
2158200	WSHNGTN-SARTGA-WARN-HMLTN-ESX BOCES	HUDSON FALLS	NY	Public 2yr	"$137,631"	23
2158300	JUNIATA-MIFFLIN CO AREA VOC TECH	LEWISTOWN	PA	Public 2yr	"$142,378"	42
2158400	HARRISON COLLEGE	INDIANAPOLIS	IN	Proprietary 4yr	"$10,003,689"	2869
2158500	OHIO BUSINESS COLLEGE	SHEFFIELD	OH	Proprietary 2yr	"$2,106,076"	586
2158600	MR BELA'S SCHOOL OF COSMETOLOGY	WARREN	MI	Proprietary 2yr	"$155,980"	56
2158800	DON ROBERTS BEAUTY SCHOOLS	VALPARAISO	IN	Proprietary 2yr	"$70,048"	15
2159100	"APPALACHIAN BEAUTY SCHOOL, INC."	SOUTH WILLIAMSON	KY	Proprietary 2yr	"$105,352"	18
2159600	BAPTIST COLLEGE OF FLORIDA (THE)	GRACEVILLE	FL	Private 4yr	"$1,059,670"	248
2159700	NEW HOPE CHRISTIAN COLLEGE	EUGENE	OR	Private 4yr	"$248,017"	54
2159800	COSMETOLOGY CAREERS UNLTD - HIBBING	HIBBING	MN	Proprietary 2yr	"$39,869"	10
2160100	GENEVA GENERAL HOSPITAL	GENEVA	NY	Private 2yr	"$370,413"	122
2160300	SANFORD-BROWN COLLEGE	CHICAGO	IL	Proprietary 4yr	"$3,946"	2
2160900	PCI ACADEMY	AMES	IA	Proprietary 2yr	"$715,468"	176
2161800	MUSICIANS INSTITUTE	HOLLYWOOD	CA	Proprietary 4yr	"$1,259,017"	356
2163300	UNIVERSIDAD CENTRAL DEL CARIBE	BAYAMON	PR	Private 4yr	"$513,053"	121
2163500	NEW ENGLAND SCHOOL OF PHOTOGRAPHY	BOSTON	MA	Proprietary 2yr	"$100,343"	24
2163600	WILLIAM JAMES COLLEGE	NEWTON	MA	Private 4yr	"$5,358"	3
2164300	DON ROBERTS SCHOOL OF HAIR DESIGN	SCHERERVILLE	IN	Proprietary 2yr	"$156,334"	34
2165100	EDP COLLEGE OF PUERTO RICO	HATO REY	PR	Private 4yr	"$11,996,972"	2514
2165200	SALON PROFESSIONAL ACADEMY (THE)	GRAND JUNCTION	CO	Proprietary 2yr	"$276,720"	58
2166100	NUNEZ COMMUNITY COLLEGE	CHALMETTE	LA	Public 2yr	"$4,868,293"	1402
2166200	ITI TECHNICAL COLLEGE	BATON ROUGE	LA	Proprietary 2yr	"$2,583,187"	559
2166400	INSTITUTO DE BANCA Y COMERCIO	RIO PIEDRAS	PR	Proprietary 2yr	"$53,643,975"	"12,099"
2167800	ESTES INSTITUTE OF COSMETOLOGY	VISALIA	CA	Proprietary 2yr	"$198,453"	46
2168100	TRI-COUNTY JOINT VOCATIONAL SCHOOL	NELSONVILLE	OH	Public 2yr	"$173,566"	40
2168600	EAST WEST UNIVERSITY	CHICAGO	IL	Private 4yr	"$1,550,774"	423
2168900	KANSAS CHRISTIAN COLLEGE	OVERLAND PARK	KS	Private 4yr	"$508,928"	122
2169100	DAVIS COLLEGE	JOHNSON CITY	NY	Private 4yr	"$531,758"	124
2169600	CLEARFIELD CTY CAREER AND TECH CNTR	CLEARFIELD	PA	Public 2yr	"$304,679"	66
2169900	ASSABET VALLEY REGIONAL VOC SCHOOL	MARLBOROUGH	MA	Public 2yr	"$89,900"	17
2170000	SWEDISH INSTITUTE	NEW YORK	NY	Proprietary 2yr	"$3,258,019"	757
2170200	ALBANY SCHOHARIE SCHENECTADY	ALBANY	NY	Public 2yr	"$657,432"	140
